Datetime;Resolution code;Offshore/onshore;Region;Grid connection type;Measured & Upscaled;Most recent forecast;Most recent P10;Most recent P90;Day Ahead 11AM forecast;Day Ahead 11AM P10;Day Ahead 11AM P90;Day-ahead 6PM forecast;Day-ahead 6PM P10;Day-ahead 6PM P90;Week-ahead forecast;Week-ahead P10;Week-ahead P90;Monitored capacity;Load factor;Decremental bid Indicator
2023-05-25T06:30:00+02:00;PT15M;Onshore;Flanders;Dso;155.29;156.7;108.9;214.0;158.9;90.8;211.3;158.6;102.7;248.5;42.4;16.4;102.0;1353.86;0.11;''
2023-05-25T06:45:00+02:00;PT15M;Onshore;Flanders;Dso;143.52;145.2;95.6;198.0;150.9;80.0;197.9;150.7;97.3;236.8;42.8;15.8;97.3;1353.86;0.11;''
2023-05-25T07:00:00+02:00;PT15M;Onshore;Flanders;Dso;121.43;128.0;96.8;175.2;133.2;65.4;180.2;133.2;84.9;223.4;41.2;12.4;94.9;1353.86;0.09;''
2023-05-25T07:15:00+02:00;PT15M;Onshore;Flanders;Dso;108.14;118.8;75.5;170.4;123.2;58.2;171.5;123.1;75.3;210.5;41.4;12.0;92.1;1353.86;0.08;''
2023-05-25T07:30:00+02:00;PT15M;Onshore;Flanders;Dso;86.91;111.1;67.9;156.7;117.9;55.0;169.0;117.1;69.9;201.0;42.2;12.7;90.3;1353.86;0.06;''
2023-05-25T07:45:00+02:00;PT15M;Onshore;Flanders;Dso;68.37;101.8;56.1;141.8;108.7;49.0;163.7;108.7;65.5;190.2;42.1;13.0;89.7;1353.86;0.05;''
2023-05-25T08:00:00+02:00;PT15M;Onshore;Flanders;Dso;55.5;89.1;59.5;121.2;98.9;43.2;157.2;98.2;57.8;179.7;37.2;10.8;84.0;1353.86;0.04;''
2023-05-25T08:15:00+02:00;PT15M;Onshore;Flanders;Dso;49.28;82.7;47.2;121.5;92.0;41.2;151.1;91.3;55.2;173.1;36.8;10.4;85.5;1353.86;0.04;''
2023-05-25T08:30:00+02:00;PT15M;Onshore;Flanders;Dso;48.8;81.9;41.5;119.4;90.2;41.6;148.7;89.6;55.0;171.9;37.1;10.1;89.0;1353.86;0.04;''
2023-05-25T08:45:00+02:00;PT15M;Onshore;Flanders;Dso;53.17;84.2;39.1;119.6;91.4;43.9;149.0;91.1;57.3;172.4;37.8;8.9;92.4;1353.86;0.04;''
2023-05-25T09:00:00+02:00;PT15M;Onshore;Flanders;Dso;51.07;84.5;57.7;116.5;100.7;48.9;153.8;99.6;61.6;180.5;37.8;9.3;94.4;1353.86;0.04;''
2023-05-25T09:15:00+02:00;PT15M;Onshore;Flanders;Dso;59.82;92.2;54.5;132.7;107.5;55.6;163.8;106.1;63.7;192.0;38.1;9.4;93.7;1353.86;0.04;''
2023-05-25T09:30:00+02:00;PT15M;Onshore;Flanders;Dso;65.22;98.3;57.1;138.9;113.4;59.6;173.5;112.9;65.4;203.5;38.4;11.3;91.5;1353.86;0.05;''
2023-05-25T09:45:00+02:00;PT15M;Onshore;Flanders;Dso;93.15;109.4;62.6;150.2;121.3;66.3;186.9;121.2;71.4;217.7;39.1;13.2;89.9;1353.86;0.07;''
2023-05-25T10:00:00+02:00;PT15M;Onshore;Flanders;Dso;102.08;111.5;85.9;150.9;133.2;77.1;200.1;132.9;81.2;232.4;40.6;13.8;88.8;1353.86;0.08;''
2023-05-25T10:15:00+02:00;PT15M;Onshore;Flanders;Dso;113.16;121.9;83.9;172.1;142.2;85.6;208.0;142.2;91.5;241.6;41.1;14.7;89.2;1353.86;0.08;''
2023-05-25T10:30:00+02:00;PT15M;Onshore;Flanders;Dso;128.77;130.9;86.8;178.6;149.5;92.0;211.5;149.7;98.2;247.6;41.8;14.6;90.0;1353.86;0.1;''
2023-05-25T10:45:00+02:00;PT15M;Onshore;Flanders;Dso;148.13;138.6;90.8;182.9;157.6;99.4;214.8;157.4;105.1;252.4;42.4;15.6;90.5;1353.86;0.11;''
2023-05-25T11:00:00+02:00;PT15M;Onshore;Flanders;Dso;193.63;158.5;126.7;202.1;164.6;106.6;217.6;165.2;109.4;254.5;43.0;15.8;91.1;1353.86;0.14;''
2023-05-25T11:15:00+02:00;PT15M;Onshore;Flanders;Dso;210.08;161.4;118.1;221.3;170.9;113.5;223.5;172.4;113.1;255.2;43.8;16.7;90.9;1353.86;0.16;''
2023-05-25T11:30:00+02:00;PT15M;Onshore;Flanders;Dso;217.55;169.4;119.6;224.7;177.3;120.0;228.4;178.1;115.5;256.3;44.5;17.0;92.0;1353.86;0.16;''
2023-05-25T11:45:00+02:00;PT15M;Onshore;Flanders;Dso;224.07;173.6;120.3;230.6;185.1;126.6;232.8;186.1;119.2;256.0;45.0;17.7;92.2;1353.86;0.17;''
2023-05-25T12:00:00+02:00;PT15M;Onshore;Flanders;Dso;239.95;183.7;145.7;230.9;191.6;132.2;241.0;192.3;121.3;258.9;46.7;18.1;93.8;1353.86;0.18;''
2023-05-25T12:15:00+02:00;PT15M;Onshore;Flanders;Dso;245.49;186.6;138.8;248.8;197.3;135.2;250.1;198.0;121.0;263.6;47.4;18.6;94.8;1353.86;0.18;''
2023-05-25T12:30:00+02:00;PT15M;Onshore;Flanders;Dso;255.75;190.4;140.1;253.5;201.7;135.2;259.9;203.5;119.0;269.8;48.9;18.9;95.8;1353.86;0.19;''
2023-05-25T12:45:00+02:00;PT15M;Onshore;Flanders;Dso;257.34;194.8;140.1;255.6;208.9;134.4;269.4;210.6;116.4;275.5;49.6;19.5;96.6;1353.86;0.19;''
2023-05-25T13:00:00+02:00;PT15M;Onshore;Flanders;Dso;248.98;210.9;170.9;266.0;213.2;134.4;276.2;215.6;118.7;281.7;51.5;21.3;97.1;1353.86;0.18;''
2023-05-25T13:15:00+02:00;PT15M;Onshore;Flanders;Dso;250.0;214.3;162.4;283.6;217.3;137.7;280.8;219.0;121.0;287.4;52.5;21.8;97.6;1353.86;0.18;''
2023-05-25T13:30:00+02:00;PT15M;Onshore;Flanders;Dso;276.59;217.8;164.7;288.2;223.1;143.1;280.4;224.1;126.4;293.9;52.8;22.7;98.3;1353.86;0.2;''
2023-05-25T13:45:00+02:00;PT15M;Onshore;Flanders;Dso;276.71;221.7;166.3;291.1;227.9;147.6;282.7;229.5;131.9;299.0;53.3;22.8;98.3;1353.86;0.2;''
2023-05-25T14:00:00+02:00;PT15M;Onshore;Flanders;Dso;280.27;232.9;189.9;287.3;233.2;150.9;284.7;233.7;137.1;303.9;53.4;22.9;98.3;1353.86;0.21;''
2023-05-25T14:15:00+02:00;PT15M;Onshore;Flanders;Dso;280.24;235.9;178.5;308.0;238.0;152.9;286.9;239.3;146.1;308.5;53.4;23.5;98.7;1353.86;0.21;''
2023-05-25T14:30:00+02:00;PT15M;Onshore;Flanders;Dso;296.81;238.8;179.5;310.4;242.5;157.2;292.4;243.2;156.8;314.9;53.7;23.5;99.0;1353.86;0.22;''
2023-05-25T14:45:00+02:00;PT15M;Onshore;Flanders;Dso;280.28;240.4;178.6;310.1;246.6;161.6;296.6;248.4;163.1;323.0;53.7;24.0;99.6;1353.86;0.21;''
2023-05-25T15:00:00+02:00;PT15M;Onshore;Flanders;Dso;273.38;246.6;194.3;301.0;253.3;168.2;302.0;253.5;173.5;330.7;54.1;23.9;100.7;1353.86;0.2;''
2023-05-25T15:15:00+02:00;PT15M;Onshore;Flanders;Dso;255.99;247.5;186.5;316.6;258.6;176.6;306.4;258.7;179.0;338.7;54.3;24.3;101.5;1353.86;0.19;''
2023-05-25T15:30:00+02:00;PT15M;Onshore;Flanders;Dso;245.38;248.1;186.7;316.5;263.2;185.1;313.5;263.2;182.6;346.3;55.6;24.6;101.1;1353.86;0.18;''
2023-05-25T15:45:00+02:00;PT15M;Onshore;Flanders;Dso;242.75;248.9;186.3;316.9;268.0;192.0;318.7;267.2;188.7;352.2;55.7;24.7;101.2;1353.86;0.18;''
2023-05-25T16:00:00+02:00;PT15M;Onshore;Flanders;Dso;254.05;256.5;207.3;313.1;272.3;198.4;327.2;271.4;193.8;356.2;56.2;24.2;100.7;1353.86;0.19;''
2023-05-25T16:15:00+02:00;PT15M;Onshore;Flanders;Dso;283.66;256.1;198.6;328.5;276.0;201.3;333.1;274.2;196.4;358.1;55.9;24.6;101.0;1353.86;0.21;''
2023-05-25T16:30:00+02:00;PT15M;Onshore;Flanders;Dso;283.2;257.1;198.2;326.8;279.0;199.7;344.1;277.5;199.7;356.3;56.1;24.8;101.5;1353.86;0.21;''
2023-05-25T16:45:00+02:00;PT15M;Onshore;Flanders;Dso;284.65;258.0;197.9;323.3;281.8;200.2;350.9;280.1;198.6;355.9;55.9;25.2;102.1;1353.86;0.21;''
2023-05-25T17:00:00+02:00;PT15M;Onshore;Flanders;Dso;289.98;258.6;197.2;322.7;284.2;199.1;355.2;281.5;200.5;354.2;55.3;25.1;102.6;1353.86;0.21;''
2023-05-25T17:15:00+02:00;PT15M;Onshore;Flanders;Dso;294.06;258.0;193.1;318.8;287.9;196.9;353.0;284.1;201.6;350.3;55.0;25.8;103.2;1353.86;0.22;''
2023-05-25T17:30:00+02:00;PT15M;Onshore;Flanders;Dso;284.14;257.7;191.2;313.4;289.1;193.8;345.8;286.4;203.9;348.8;55.6;26.4;102.9;1353.86;0.21;''
2023-05-25T17:45:00+02:00;PT15M;Onshore;Flanders;Dso;297.45;257.0;187.6;308.9;289.7;189.0;338.6;286.9;205.6;344.7;56.3;27.0;103.6;1353.86;0.22;''
2023-05-25T18:00:00+02:00;PT15M;Onshore;Flanders;Dso;290.92;260.5;207.7;320.9;289.6;183.3;333.5;287.1;206.7;343.0;56.7;27.5;103.7;1353.86;0.21;''
2023-05-25T18:15:00+02:00;PT15M;Onshore;Flanders;Dso;293.27;259.3;196.1;325.8;290.0;176.1;333.4;287.1;204.4;342.9;57.8;28.6;104.0;1353.86;0.22;''
2023-05-25T18:30:00+02:00;PT15M;Onshore;Flanders;Dso;274.47;257.4;196.0;322.0;290.5;167.5;332.7;288.4;204.7;345.5;58.1;28.4;102.9;1353.86;0.2;''
2023-05-25T18:45:00+02:00;PT15M;Onshore;Flanders;Dso;274.91;253.5;190.4;313.6;289.1;158.0;334.0;287.1;203.0;347.2;58.7;29.7;104.5;1353.86;0.2;''
2023-05-25T19:00:00+02:00;PT15M;Onshore;Flanders;Dso;266.6;252.4;198.0;310.6;284.6;147.3;327.7;282.9;195.3;340.5;61.9;33.0;107.2;1353.86;0.2;''
2023-05-25T19:15:00+02:00;PT15M;Onshore;Flanders;Dso;278.19;251.6;190.0;319.2;285.5;148.6;330.9;283.4;197.9;342.1;63.1;33.0;108.4;1353.86;0.21;''
2023-05-25T19:30:00+02:00;PT15M;Onshore;Flanders;Dso;281.55;257.5;192.7;323.1;291.2;158.2;341.8;288.4;205.6;347.0;61.8;32.6;106.9;1353.86;0.21;''
2023-05-25T19:45:00+02:00;PT15M;Onshore;Flanders;Dso;290.05;262.7;196.9;328.5;298.9;168.4;353.5;297.2;215.9;354.3;60.4;31.8;106.5;1353.86;0.21;''
2023-05-25T20:00:00+02:00;PT15M;Onshore;Flanders;Dso;284.03;278.0;220.8;335.4;309.4;181.3;373.4;308.0;228.2;366.5;58.1;30.0;104.3;1353.86;0.21;''
2023-05-25T20:15:00+02:00;PT15M;Onshore;Flanders;Dso;291.0;289.7;223.3;359.2;321.7;195.4;397.6;321.0;244.4;382.7;56.3;27.4;103.2;1353.86;0.21;''
2023-05-25T20:30:00+02:00;PT15M;Onshore;Flanders;Dso;290.44;305.5;234.8;375.9;337.7;212.0;427.4;336.9;260.7;400.8;54.7;25.3;101.8;1353.86;0.21;''
2023-05-25T20:45:00+02:00;PT15M;Onshore;Flanders;Dso;308.36;328.3;254.5;397.2;360.6;235.1;466.5;359.7;284.9;423.0;53.3;23.6;100.3;1353.86;0.23;''
2023-05-25T21:00:00+02:00;PT15M;Onshore;Flanders;Dso;351.35;368.0;311.3;426.1;392.0;269.4;508.4;391.5;316.4;458.2;50.4;21.5;96.7;1353.86;0.26;''
2023-05-25T21:15:00+02:00;PT15M;Onshore;Flanders;Dso;363.1;386.9;319.6;453.7;412.8;297.2;530.1;412.9;339.8;479.5;47.7;19.9;94.5;1353.86;0.27;''
2023-05-25T21:30:00+02:00;PT15M;Onshore;Flanders;Dso;374.74;400.9;327.6;466.5;429.4;318.6;536.5;430.0;357.6;495.7;45.7;18.5;92.1;1353.86;0.28;''
2023-05-25T21:45:00+02:00;PT15M;Onshore;Flanders;Dso;393.9;415.1;334.2;478.4;444.7;339.0;543.4;444.7;376.4;512.9;42.3;16.3;89.1;1353.86;0.29;''
2023-05-25T22:00:00+02:00;PT15M;Onshore;Flanders;Dso;402.3;426.4;345.1;485.5;460.7;357.6;556.2;461.3;390.0;526.5;40.3;14.5;88.0;1353.86;0.3;''
2023-05-25T22:15:00+02:00;PT15M;Onshore;Flanders;Dso;417.86;436.4;354.4;493.0;473.9;365.4;568.7;472.9;393.7;532.8;37.8;12.8;85.4;1353.86;0.31;''
2023-05-25T22:30:00+02:00;PT15M;Onshore;Flanders;Dso;430.33;442.7;362.3;500.0;478.1;365.4;580.2;478.4;391.8;535.3;36.4;11.4;83.3;1353.86;0.32;''
2023-05-25T22:45:00+02:00;PT15M;Onshore;Flanders;Dso;430.76;446.2;364.7;503.4;480.0;363.2;590.1;479.1;385.7;532.8;34.4;9.5;80.7;1353.86;0.32;''
2023-05-25T23:00:00+02:00;PT15M;Onshore;Flanders;Dso;390.37;365.7;296.9;434.2;477.9;363.2;589.3;473.6;374.1;521.2;29.4;6.7;77.1;1353.86;0.29;''
2023-05-25T23:15:00+02:00;PT15M;Onshore;Flanders;Dso;381.99;361.9;280.8;437.7;476.2;366.6;581.1;472.6;367.5;517.6;25.6;5.7;74.6;1353.86;0.28;''
2023-05-25T23:30:00+02:00;PT15M;Onshore;Flanders;Dso;371.58;359.0;277.1;435.2;472.6;374.7;566.6;473.5;369.0;516.8;25.1;5.0;74.4;1353.86;0.27;''
2023-05-25T23:45:00+02:00;PT15M;Onshore;Flanders;Dso;365.9;357.0;270.3;430.5;465.8;378.9;549.9;472.8;368.5;514.9;25.0;5.0;74.0;1353.86;0.27;''
2023-05-26T00:00:00+02:00;PT15M;Onshore;Flanders;Dso;357.16;380.5;302.3;446.3;437.1;344.8;512.3;437.4;303.5;490.6;269.5;200.8;374.7;1353.86;0.26;''
2023-05-26T00:15:00+02:00;PT15M;Onshore;Flanders;Dso;364.2;373.0;286.2;449.8;427.5;336.0;506.0;427.1;287.7;480.7;274.8;207.5;371.8;1353.86;0.27;''
2023-05-26T00:30:00+02:00;PT15M;Onshore;Flanders;Dso;370.58;367.8;281.6;443.6;418.3;323.2;503.9;418.8;271.7;470.3;277.6;214.6;365.2;1353.86;0.27;''
2023-05-26T00:45:00+02:00;PT15M;Onshore;Flanders;Dso;365.72;362.6;275.9;436.9;406.4;309.0;498.8;406.1;254.9;461.1;279.5;220.2;357.9;1353.86;0.27;''
2023-05-26T01:00:00+02:00;PT15M;Onshore;Flanders;Dso;365.42;351.2;284.9;413.1;389.7;291.0;488.2;389.4;236.7;445.9;109.6;53.0;177.4;1353.86;0.27;''
2023-05-26T01:15:00+02:00;PT15M;Onshore;Flanders;Dso;356.88;345.6;267.3;420.9;377.9;275.3;477.2;377.6;226.2;436.1;103.1;50.1;164.0;1353.86;0.26;''
2023-05-26T01:30:00+02:00;PT15M;Onshore;Flanders;Dso;339.36;340.4;262.3;414.1;368.4;264.2;467.6;368.0;219.4;428.8;96.0;49.7;159.9;1353.86;0.25;''
2023-05-26T01:45:00+02:00;PT15M;Onshore;Flanders;Dso;328.39;335.3;255.0;409.5;355.8;251.8;458.9;355.6;211.3;423.7;92.7;48.3;156.3;1353.86;0.24;''
2023-05-26T02:00:00+02:00;PT15M;Onshore;Flanders;Dso;314.93;330.0;271.0;391.3;344.6;243.7;450.2;344.8;201.2;418.4;92.9;48.5;157.7;1353.86;0.23;''
2023-05-26T02:15:00+02:00;PT15M;Onshore;Flanders;Dso;318.15;325.1;251.8;398.6;334.5;236.9;445.9;334.2;197.5;417.6;91.7;49.8;162.5;1353.86;0.23;''
2023-05-26T02:30:00+02:00;PT15M;Onshore;Flanders;Dso;319.71;319.1;247.1;394.0;328.1;230.6;444.9;325.4;192.1;425.0;90.9;50.3;168.1;1353.86;0.24;''
2023-05-26T02:45:00+02:00;PT15M;Onshore;Flanders;Dso;307.41;310.6;240.5;386.2;318.7;227.4;445.3;317.7;190.6;430.3;91.5;51.1;173.0;1353.86;0.23;''
2023-05-26T03:00:00+02:00;PT15M;Onshore;Flanders;Dso;296.39;305.1;248.7;362.5;312.4;224.8;445.2;312.0;190.9;430.5;92.2;52.6;175.5;1353.86;0.22;''
2023-05-26T03:15:00+02:00;PT15M;Onshore;Flanders;Dso;283.82;300.6;229.8;371.1;306.5;221.3;441.1;305.2;195.9;423.6;93.0;54.1;176.1;1353.86;0.21;''
2023-05-26T03:30:00+02:00;PT15M;Onshore;Flanders;Dso;277.96;296.3;225.3;370.0;302.0;218.9;437.6;300.9;204.3;415.1;93.1;56.1;174.8;1353.86;0.21;''
2023-05-26T03:45:00+02:00;PT15M;Onshore;Flanders;Dso;288.82;292.3;220.5;367.9;298.5;216.1;432.9;297.1;211.3;402.5;94.3;57.4;173.3;1353.86;0.21;''
2023-05-26T04:00:00+02:00;PT15M;Onshore;Flanders;Dso;295.62;290.0;228.4;349.9;294.2;213.7;425.1;293.6;214.6;395.5;94.5;58.6;170.9;1353.86;0.22;''
2023-05-26T04:15:00+02:00;PT15M;Onshore;Flanders;Dso;295.35;289.3;217.5;360.8;293.2;213.4;420.5;292.4;213.6;390.9;95.8;58.5;170.2;1353.86;0.22;''
2023-05-26T04:30:00+02:00;PT15M;Onshore;Flanders;Dso;301.02;289.5;218.0;363.3;291.4;215.7;416.6;290.4;210.3;389.7;96.9;58.2;170.2;1353.86;0.22;''
2023-05-26T04:45:00+02:00;PT15M;Onshore;Flanders;Dso;300.63;290.4;219.4;365.3;291.4;216.3;413.0;290.7;210.0;389.8;97.8;58.6;171.0;1353.86;0.22;''
2023-05-26T05:00:00+02:00;PT15M;Onshore;Flanders;Dso;309.16;292.9;235.2;348.1;293.7;218.8;411.2;293.2;210.2;390.2;98.5;59.9;171.9;1353.86;0.23;''
2023-05-26T05:15:00+02:00;PT15M;Onshore;Flanders;Dso;319.33;295.9;224.0;365.8;296.2;217.4;405.1;295.2;210.7;389.6;99.6;59.5;172.1;1353.86;0.24;''
2023-05-26T05:30:00+02:00;PT15M;Onshore;Flanders;Dso;311.19;298.9;224.5;369.8;297.8;215.2;402.6;297.2;211.8;388.2;101.1;58.7;173.7;1353.86;0.23;''
2023-05-26T05:45:00+02:00;PT15M;Onshore;Flanders;Dso;325.47;305.0;225.7;376.9;300.5;212.9;399.8;300.5;211.6;389.7;101.8;58.6;174.7;1353.86;0.24;''
2023-05-26T06:00:00+02:00;PT15M;Onshore;Flanders;Dso;338.83;317.0;257.4;375.9;306.6;213.9;400.9;306.3;216.0;397.1;103.0;58.0;174.3;1353.86;0.25;''
2023-05-26T06:15:00+02:00;PT15M;Onshore;Flanders;Dso;337.58;319.0;246.1;391.7;310.0;212.9;398.5;309.5;217.2;403.0;103.7;55.8;171.2;1353.86;0.25;''
2023-05-26T06:30:00+02:00;PT15M;Onshore;Flanders;Dso;330.83;317.2;242.9;391.4;311.3;210.4;394.8;311.6;216.6;409.2;104.3;54.4;166.1;1353.86;0.24;''
2023-05-26T06:45:00+02:00;PT15M;Onshore;Flanders;Dso;318.37;312.7;237.6;387.7;313.8;208.5;394.8;314.2;219.6;414.4;105.0;50.5;161.2;1353.86;0.24;''
2023-05-26T07:00:00+02:00;PT15M;Onshore;Flanders;Dso;304.38;308.0;253.9;366.7;317.8;210.4;395.8;318.7;222.3;421.4;105.1;48.9;158.1;1353.86;0.22;''
2023-05-26T07:15:00+02:00;PT15M;Onshore;Flanders;Dso;286.25;297.8;232.9;375.8;319.0;206.7;392.3;318.6;224.1;422.9;106.7;49.2;158.5;1353.86;0.21;''
2023-05-26T07:30:00+02:00;PT15M;Onshore;Flanders;Dso;281.55;290.2;225.1;367.5;315.0;202.8;387.1;314.6;223.4;420.1;107.3;48.8;156.4;1353.86;0.21;''
2023-05-26T07:45:00+02:00;PT15M;Onshore;Flanders;Dso;293.77;278.4;215.1;356.0;308.1;193.7;376.0;308.0;219.2;408.3;106.8;49.7;155.9;1353.86;0.22;''
2023-05-26T08:00:00+02:00;PT15M;Onshore;Flanders;Dso;287.33;261.5;217.5;317.4;295.0;183.1;361.0;294.5;208.9;399.3;95.3;40.0;147.0;1353.86;0.21;''
2023-05-26T08:15:00+02:00;PT15M;Onshore;Flanders;Dso;283.79;249.2;192.3;319.8;286.4;176.6;351.8;284.2;203.1;390.8;94.3;39.9;148.4;1353.86;0.21;''
2023-05-26T08:30:00+02:00;PT15M;Onshore;Flanders;Dso;283.88;242.8;185.0;312.4;278.6;174.0;345.3;278.2;198.0;387.6;93.5;38.0;147.9;1353.86;0.21;''
2023-05-26T08:45:00+02:00;PT15M;Onshore;Flanders;Dso;284.42;234.9;173.4;304.4;269.4;171.4;335.0;269.2;189.5;381.0;92.5;38.4;146.2;1353.86;0.21;''
2023-05-26T09:00:00+02:00;PT15M;Onshore;Flanders;Dso;259.59;232.2;187.8;285.8;258.0;165.4;326.4;256.4;177.9;372.5;91.2;37.5;144.7;1353.86;0.19;''
2023-05-26T09:15:00+02:00;PT15M;Onshore;Flanders;Dso;242.62;227.8;171.6;298.2;249.4;164.2;318.5;248.6;171.7;366.1;89.7;36.4;144.0;1353.86;0.18;''
2023-05-26T09:30:00+02:00;PT15M;Onshore;Flanders;Dso;228.59;223.6;165.7;294.4;243.8;167.0;319.6;243.1;168.1;363.0;89.1;36.9;143.1;1353.86;0.17;''
2023-05-26T09:45:00+02:00;PT15M;Onshore;Flanders;Dso;226.75;220.3;161.6;291.7;241.3;170.9;319.3;240.9;166.9;359.5;88.4;37.6;141.7;1353.86;0.17;''
2023-05-26T10:00:00+02:00;PT15M;Onshore;Flanders;Dso;240.3;259.4;215.6;313.5;242.6;174.8;320.8;243.0;168.4;360.6;87.6;37.5;140.8;1353.86;0.18;''
2023-05-26T10:15:00+02:00;PT15M;Onshore;Flanders;Dso;239.67;261.3;201.2;334.4;244.3;178.0;322.5;244.3;172.8;360.6;86.3;37.3;139.0;1353.86;0.18;''
2023-05-26T10:30:00+02:00;PT15M;Onshore;Flanders;Dso;250.75;260.9;197.6;337.2;246.6;179.7;322.1;246.9;175.8;363.3;86.9;36.8;138.4;1353.86;0.19;''
2023-05-26T10:45:00+02:00;PT15M;Onshore;Flanders;Dso;252.43;262.5;199.1;339.2;249.9;183.0;323.7;250.9;180.5;364.0;86.9;35.3;136.3;1353.86;0.19;''
2023-05-26T11:00:00+02:00;PT15M;Onshore;Flanders;Dso;250.12;252.2;207.7;304.8;256.6;187.3;326.5;256.5;185.9;365.3;85.5;35.2;134.6;1353.86;0.18;''
2023-05-26T11:15:00+02:00;PT15M;Onshore;Flanders;Dso;254.87;255.8;197.3;327.9;261.3;191.8;327.9;261.2;187.4;364.3;84.4;33.9;133.8;1353.86;0.19;''
2023-05-26T11:30:00+02:00;PT15M;Onshore;Flanders;Dso;270.53;257.6;198.9;334.2;265.4;196.4;328.9;266.0;188.7;359.9;83.8;33.6;132.7;1353.86;0.2;''
2023-05-26T11:45:00+02:00;PT15M;Onshore;Flanders;Dso;266.13;260.5;199.3;338.4;272.2;202.0;330.9;272.9;189.7;359.7;82.5;32.3;132.1;1353.86;0.2;''
2023-05-26T12:00:00+02:00;PT15M;Onshore;Flanders;Dso;258.79;268.1;218.9;327.4;278.7;209.6;336.3;280.4;193.9;360.4;81.0;32.8;131.4;1353.86;0.19;''
2023-05-26T12:15:00+02:00;PT15M;Onshore;Flanders;Dso;261.92;272.0;211.4;347.0;285.8;210.1;343.0;286.9;193.7;362.9;80.2;33.0;129.9;1353.86;0.19;''
2023-05-26T12:30:00+02:00;PT15M;Onshore;Flanders;Dso;270.21;276.0;213.8;352.4;290.1;208.3;349.7;292.0;194.9;365.2;78.3;31.9;128.4;1353.86;0.2;''
2023-05-26T12:45:00+02:00;PT15M;Onshore;Flanders;Dso;274.22;279.7;215.8;358.2;295.1;207.1;355.0;296.2;195.1;367.1;76.4;31.0;127.4;1353.86;0.2;''
2023-05-26T13:00:00+02:00;PT15M;Onshore;Flanders;Dso;278.75;287.5;230.2;345.4;296.9;208.6;359.9;298.2;193.9;369.2;74.8;29.1;125.0;1353.86;0.21;''
2023-05-26T13:15:00+02:00;PT15M;Onshore;Flanders;Dso;286.07;289.9;220.7;363.4;301.7;210.6;362.2;304.1;195.6;373.5;72.7;27.9;124.5;1353.86;0.21;''
2023-05-26T13:30:00+02:00;PT15M;Onshore;Flanders;Dso;302.68;295.8;224.2;370.2;306.5;214.8;365.2;309.0;195.1;374.3;73.2;27.8;123.5;1353.86;0.22;''
2023-05-26T13:45:00+02:00;PT15M;Onshore;Flanders;Dso;308.75;299.5;227.7;375.9;310.0;221.4;370.5;312.5;197.1;376.5;72.3;27.6;122.9;1353.86;0.23;''
2023-05-26T14:00:00+02:00;PT15M;Onshore;Flanders;Dso;320.76;302.9;242.7;358.1;313.3;225.0;371.6;315.9;197.9;379.2;71.7;26.6;123.2;1353.86;0.24;''
2023-05-26T14:15:00+02:00;PT15M;Onshore;Flanders;Dso;323.5;307.6;233.3;379.4;315.4;230.6;374.7;318.2;203.2;384.0;71.7;26.6;122.9;1353.86;0.24;''
2023-05-26T14:30:00+02:00;PT15M;Onshore;Flanders;Dso;326.36;311.1;234.3;386.8;318.6;235.5;377.3;320.9;209.5;391.9;71.6;27.7;123.2;1353.86;0.24;''
2023-05-26T14:45:00+02:00;PT15M;Onshore;Flanders;Dso;348.65;316.8;236.9;395.5;320.1;238.8;377.6;322.2;214.0;395.0;72.1;28.4;124.0;1353.86;0.26;''
2023-05-26T15:00:00+02:00;PT15M;Onshore;Flanders;Dso;361.87;325.6;258.4;389.1;320.4;242.3;379.5;322.7;216.6;399.6;74.0;29.7;126.4;1353.86;0.27;''
2023-05-26T15:15:00+02:00;PT15M;Onshore;Flanders;Dso;383.14;331.4;250.4;407.9;324.2;245.6;383.7;326.0;223.6;403.4;75.7;30.8;127.5;1353.86;0.28;''
2023-05-26T15:30:00+02:00;PT15M;Onshore;Flanders;Dso;382.29;339.2;253.9;412.9;328.0;250.6;388.9;328.0;229.8;408.0;77.1;31.0;128.3;1353.86;0.28;''
2023-05-26T15:45:00+02:00;PT15M;Onshore;Flanders;Dso;388.26;343.2;257.9;418.3;331.1;253.8;394.3;331.7;239.1;413.2;78.0;31.0;129.9;1353.86;0.29;''
2023-05-26T16:00:00+02:00;PT15M;Onshore;Flanders;Dso;392.88;348.1;264.4;421.2;333.5;255.2;399.3;334.0;245.1;415.4;78.3;30.7;129.9;1353.86;0.29;''
2023-05-26T16:15:00+02:00;PT15M;Onshore;Flanders;Dso;415.9;354.5;270.5;423.2;338.2;253.7;405.0;338.9;250.4;417.4;78.4;30.3;130.5;1353.86;0.31;''
2023-05-26T16:30:00+02:00;PT15M;Onshore;Flanders;Dso;424.9;360.3;278.8;425.8;343.3;251.4;409.7;344.1;256.0;419.9;79.3;30.5;131.7;1353.86;0.31;''
2023-05-26T16:45:00+02:00;PT15M;Onshore;Flanders;Dso;431.08;366.9;285.0;428.2;348.9;248.8;414.6;350.5;261.9;422.2;80.2;30.7;132.1;1353.86;0.32;''
2023-05-26T17:00:00+02:00;PT15M;Onshore;Flanders;Dso;424.78;385.1;311.3;446.4;355.5;246.1;419.8;355.2;270.4;427.6;81.5;33.1;132.3;1353.86;0.31;''
